City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,bethanie,-26.4833,17.15,68.7,34,0,4.05,NA,1713836199
362,palikir - national government center,6.9248,158.1611,82.27,81,72,17.02,FM,1713836200
363,laguna,38.421,-121.4238,64.26,66,64,12.8,US,1713836200
364,ancud,-41.8697,-73.8203,46.8,77,42,6.44,CL,1713836200
365,port alfred,-33.5906,26.891,62.91,85,98,6.55,ZA,1713836200
366,kapa'a,22.0752,-159.319,74.68,71,2,14.9,US,1713836201
367,tazovsky,67.4667,78.7,-4.4,96,19,8.57,RU,1713836201
368,sabha,27.0377,14.4283,77.22,13,0,10.31,LY,1713836201
369,toma,12.7667,-2.8833,85.05,49,74,4.72,BF,1713836201
370,evanston,42.0411,-87.6901,56.98,41,100,13.91,US,1713836201
371,novo aripuana,-5.1206,-60.3797,76.82,92,66,1.23,BR,1713836202
372,kodiak,57.79,-152.4072,40.37,84,69,6.51,US,1713836202
373,upata,8.0086,-62.3989,78.08,64,31,7.63,VE,1713836202
374,north bend,43.4065,-124.2243,54.81,71,100,12.95,US,1713836202
375,nuku'alofa,-21.1333,-175.2,76.35,85,100,5.55,TO,1713836202
376,al hazm,16.1641,44.7769,78.12,49,100,6.69,YE,1713836203
377,constantia,44.1833,28.65,50.14,88,100,8.81,RO,1713836203
378,hadibu,12.65,54.0333,82.44,77,94,4.05,YE,1713836203
379,al jawf,29.5,38.75,67.05,10,3,6.33,SA,1713836203
380,copala,16.65,-98.9833,78.51,68,0,2.77,MX,1713836203
381,basoko,1.2391,23.616,76.17,66,66,2.04,CD,1713836204
382,eloy alfaro,-2.2,-79.8333,77.23,91,98,0.98,EC,1713836204
383,kemi,65.8596,24.8228,23.68,95,100,10.29,FI,1713836204
384,paka,4.6374,103.4368,86.85,71,99,1.81,MY,1713836204
385,howrah,22.5892,88.3103,94.1,24,100,4.16,IN,1713836204
386,nizao,18.25,-70.2,77.52,84,14,7.76,DO,1713836205
387,djambala,-2.5447,14.7533,70.05,91,100,3.69,CG,1713836205
388,gaiman,-43.2897,-65.4929,51.03,76,100,12.77,AR,1713836205
389,pedernales,18.0384,-71.744,80.98,73,9,1.9,DO,1713836205
390,inarajan village,13.2736,144.7484,82.98,76,11,17.45,GU,1713836205
391,nguigmi,14.2495,13.1092,84.16,21,26,2.57,NE,1713836206
392,trondheim,63.4305,10.3951,37.83,85,100,11.25,NO,1713836206
393,petropavlovsk-kamchatsky,53.0452,158.6483,37.63,71,33,4.63,RU,1713836206
394,makokou,0.5738,12.8642,70.97,99,100,2.39,GA,1713836206
395,curup,-3.4667,102.5333,78.42,77,100,0.96,ID,1713836206
396,walvis bay,-22.9575,14.5053,64.4,71,18,9.13,NA,1713836207
397,kununurra,-15.7667,128.7333,87.44,29,17,12.8,AU,1713836207
398,hastings,50.8552,0.5729,40.59,75,12,8.61,GB,1713836207
399,les cayes,18.2,-73.75,77.61,83,4,4.83,HT,1713836207
400,port douglas,-16.4833,145.4667,80.46,75,100,10.54,AU,1713836207
401,saint-francois,46.4154,3.9054,29.35,94,100,4.29,FR,1713836208
402,thabazimbi,-24.5917,27.4116,66.81,36,10,1.92,ZA,1713836208
403,lazaro cardenas,17.9583,-102.2,76.32,75,0,5.08,MX,1713836159
404,lautoka,-17.6167,177.4667,86.25,70,100,5.1,FJ,1713836208
405,tadmur,34.5608,38.2805,63.64,35,3,5.7,SY,1713836208
406,omaruru,-21.4333,15.9333,65.7,38,0,2.91,NA,1713836209
407,dubbo,-32.25,148.6167,73.96,41,0,6.62,AU,1713836209
408,papao,-17.75,-149.55,83.12,75,10,5.55,PF,1713836209
409,nadym,65.5333,72.5167,12.85,90,100,18.34,RU,1713836209
410,kismayo,-0.3582,42.5454,81.03,86,96,6.8,SO,1713836210
411,mukalla,14.5425,49.1242,79.16,79,9,2.17,YE,1713836210
412,cestos city,5.46,-9.5828,81.97,83,86,7.02,LR,1713836210
413,alofi,-19.0595,-169.9187,80.47,69,83,5.46,NU,1713836210
414,kruhlaye,54.2466,29.7957,37.02,79,100,14.38,BY,1713836210
415,gadzhiyevo,69.2551,33.3362,20.52,84,100,15.59,RU,1713836211
416,tete,-16.1564,33.5867,65.14,75,0,2.3,MZ,1713836211
417,mount pearl,47.5166,-52.7813,36.68,85,100,8.7,CA,1713836130
418,lakatoro,-16.0999,167.4164,86.74,73,29,8.75,VU,1713836211
419,augusto correa,-1.0217,-46.635,76.28,94,100,3.56,BR,1713836211
420,gamba,-2.65,10.0,77.7,91,100,7.4,GA,1713836212
421,kindu,-2.95,25.95,72.23,99,100,1.95,CD,1713836212
422,luza,60.6308,47.2512,40.98,88,100,10.0,RU,1713836212
423,bereket,39.2446,55.5154,66.97,59,100,8.25,TM,1713836212
424,fort mcmurray,56.7268,-111.381,54.16,39,48,4.72,CA,1713836212
425,acajutla,13.5928,-89.8275,83.19,75,0,2.51,SV,1713836212
426,gandajika,-6.75,23.95,69.24,93,77,4.41,CD,1713836213
427,trongsa,27.5026,90.5072,54.52,73,52,3.8,BT,1713836213
428,dauphin,51.1494,-100.0502,46.08,71,100,17.76,CA,1713836213
429,dame-marie,18.5667,-74.4167,78.35,79,2,8.7,HT,1713836213
430,corner brook,48.9667,-57.9484,26.31,64,96,15.97,CA,1713835942
431,mandiana,10.6333,-8.6833,84.6,41,3,3.71,GN,1713836214
432,tukrah,32.5341,20.5791,88.81,13,99,43.17,LY,1713836214
433,fallon,39.4735,-118.7774,73.81,18,45,5.26,US,1713835972
434,arkhangel'sk,64.5401,40.5433,29.84,90,100,15.32,RU,1713836214
435,amungan,15.3652,119.9582,89.71,55,17,10.07,PH,1713836214
436,dalandzadgad,43.5708,104.425,51.94,24,3,17.63,MN,1713836215
437,luwuk,-0.9516,122.7875,80.01,86,99,4.07,ID,1713836215
438,bereza,53.5183,50.1397,56.25,90,57,6.15,RU,1713836215
439,conduaga,8.862,117.4893,92.53,53,29,4.9,PH,1713836215
440,areal,-22.2306,-43.1056,64.6,93,0,3.11,BR,1713836216
441,ca mau,9.1769,105.15,92.3,46,100,6.26,VN,1713836216
442,kuanda,56.3161,116.0806,39.83,63,74,3.04,RU,1713836216
443,kalymnos,36.95,26.9833,63.18,73,96,18.9,GR,1713836216
444,holualoa,19.6228,-155.9522,75.33,64,24,5.37,US,1713836216
445,sao jose da coroa grande,-8.8978,-35.1478,79.39,85,64,3.71,BR,1713836217
446,fort dodge,42.4975,-94.168,58.66,67,96,9.66,US,1713836205
447,al kharj,24.155,47.3346,76.64,35,0,12.24,SA,1713836217
448,jincheng,35.5022,112.8328,61.34,19,0,17.58,CN,1713836217
449,huarmey,-10.0681,-78.1522,70.61,89,95,6.85,PE,1713836217
450,rawson,-43.3002,-65.1023,51.84,79,100,12.8,AR,1713836218
451,mariental,-24.6333,17.9667,70.47,30,0,7.7,NA,1713836218
452,kristiansund,63.1115,7.732,37.81,79,100,11.61,NO,1713836218
453,placido de castro,-10.3353,-67.1856,75.29,97,100,2.24,BR,1713836218
454,zhangye,38.9342,100.4517,62.35,9,40,4.76,CN,1713836218
455,changping,40.2186,116.2197,63.32,30,96,9.57,CN,1713836219
456,island harbour,50.724,-1.2758,41.63,88,75,6.87,GB,1713836219
457,arauca,7.0847,-70.7591,73.22,96,100,4.92,CO,1713836219
458,skikda,36.8762,6.9092,53.83,73,100,3.89,DZ,1713836219
459,karratha,-20.7377,116.8463,84.51,24,56,15.82,AU,1713836219
460,cascais,38.6979,-9.4215,61.12,52,0,8.57,PT,1713836220
461,akureyri,65.6835,-18.0878,38.41,49,7,5.84,IS,1713836220
462,panguipulli,-39.6333,-72.3333,46.53,96,100,1.48,CL,1713836220
463,puerto san jose,13.9256,-90.8244,85.08,72,8,3.8,GT,1713836220
464,artesia,33.8658,-118.0831,62.62,67,13,9.75,US,1713835990
465,gangneung,37.7556,128.8961,54.23,84,100,5.88,KR,1713836221
466,portage la prairie,49.9728,-98.2926,48.15,68,96,12.73,CA,1713836221
467,sergeyevka,53.88,67.4158,46.47,67,93,14.81,KZ,1713836221
468,tagta,41.6504,59.9164,74.26,27,6,6.35,TM,1713836221
469,orlov,58.5395,48.8917,48.52,88,100,6.29,RU,1713836221
470,iawar,23.0,76.5,82.99,34,0,8.63,IN,1713836222
471,puerto leguizamo,-0.1934,-74.7819,71.19,99,99,1.39,CO,1713836222
472,tahe,52.3333,124.7333,44.19,77,100,12.08,CN,1713836222
473,fortaleza,-3.7227,-38.5247,79.05,91,100,7.38,BR,1713836222
474,rundu,-17.9333,19.7667,61.38,33,0,3.94,NA,1713836222
475,pontianak,-0.0333,109.3333,83.52,84,82,1.79,ID,1713836223
476,manismata,-2.4667,111.0333,88.48,61,30,2.51,ID,1713836223
477,ataq,14.5377,46.8319,71.38,73,3,9.04,YE,1713836224
478,puerto lempira,15.2667,-83.7667,79.63,80,100,7.76,HN,1713836224
479,nanping,26.645,118.1736,71.69,91,95,2.35,CN,1713836224
480,batticaloa,7.7102,81.6924,83.73,79,100,4.9,LK,1713836224
481,kilindoni,-7.9139,39.6668,79.7,85,100,16.28,TZ,1713836224
482,smithers,54.7804,-127.1743,52.72,45,77,0.34,CA,1713836225
483,nuuk,64.1835,-51.7216,31.32,88,100,8.39,GL,1713836225
484,sandnessjoen,66.0217,12.6316,33.37,84,100,8.37,NO,1713836225
485,sokcho,38.2083,128.5911,53.02,86,100,5.97,KR,1713836225
486,alta,69.9689,23.2717,16.0,89,49,12.26,NO,1713836225
487,pimenta bueno,-11.6725,-61.1936,74.66,97,59,3.74,BR,1713836226
488,manokwari,-0.8667,134.0833,83.57,76,100,6.53,ID,1713836226
489,farkhor,37.4922,69.4036,61.95,77,7,5.84,TJ,1713836226
490,dejen,10.1667,38.1333,60.24,50,7,2.26,ET,1713836226
491,dongargarh,21.2,80.7333,86.56,36,9,2.13,IN,1713836226
492,forster,-32.1667,152.5167,72.61,56,0,6.02,AU,1713836227
493,ingeniero jacobacci,-41.3427,-69.5448,39.36,84,15,18.16,AR,1713836227
494,nagqu,31.5,92.0,39.29,17,45,14.65,CN,1713836227
495,ta'if,21.2703,40.4158,65.43,29,0,14.47,SA,1713836227
496,kangding,30.0513,101.9603,44.76,98,100,6.22,CN,1713836227
497,itatinga,-23.1017,-48.6158,63.45,67,1,1.3,BR,1713836228
498,ciudad guadalupe victoria,24.4497,-104.1225,70.95,33,95,8.05,MX,1713836228
499,taunggyi,20.7833,97.0333,84.56,36,0,3.65,MM,1713836228
500,manay,7.215,126.5397,86.11,61,100,10.13,PH,1713836229
501,fortuna,40.5982,-124.1573,60.12,65,99,3.27,US,1713836229
502,kamen'-na-obi,53.7884,81.3423,33.24,63,72,16.4,RU,1713836229
503,shimoda,34.6667,138.95,64.02,74,100,13.06,JP,1713836229
504,richards bay,-28.783,32.0377,75.43,84,71,12.08,ZA,1713835930
505,kalecik,40.0972,33.4083,56.32,43,100,0.87,TR,1713836229
506,mirpur sakro,24.5474,67.6277,78.1,74,0,12.12,PK,1713836230
507,kralendijk,12.15,-68.2667,80.6,86,98,18.23,BQ,1713836230
508,dellys,36.9172,3.9131,52.21,79,49,10.11,DZ,1713836230
509,itoman,26.1247,127.6694,75.56,86,100,16.89,JP,1713836230
510,kourou,5.1552,-52.6478,76.32,95,100,3.8,GF,1713836231
511,shelton,41.3165,-73.0932,46.27,44,0,3.53,US,1713836231
512,tucuma,-0.1833,-50.05,77.86,90,100,3.44,BR,1713836231
513,as sulayyil,20.4607,45.5779,79.16,25,0,11.21,SA,1713836232
514,jinka,5.65,36.65,63.52,90,50,2.06,ET,1713836232
515,tatarsk,55.219,75.9828,26.69,52,28,14.03,RU,1713836232
516,amposta,40.7131,0.581,44.55,63,2,9.35,ES,1713836232
517,pacific grove,36.6177,-121.9166,56.23,83,81,16.15,US,1713836232
518,batar,46.7,21.8167,38.44,86,71,5.99,RO,1713836233
519,ternate,0.8,127.4,83.59,73,100,4.21,ID,1713836233
520,bikenibeu village,1.3673,173.1241,84.07,78,99,11.81,KI,1713836233
521,dwarka,22.2394,68.9678,79.77,74,3,12.17,IN,1713836233
522,sao vicente,-23.9631,-46.3919,72.81,71,1,2.98,BR,1713835959
523,melekeok village,7.4957,134.6367,85.59,72,72,12.46,PW,1713836234
524,waingapu,-9.6567,120.2641,84.09,70,100,12.62,ID,1713836234
525,tamanrasset,22.785,5.5228,69.73,16,6,8.3,DZ,1713836234
526,puerto lleras,3.0223,-73.4044,71.53,99,100,2.13,CO,1713836234
527,praia da vitoria,38.7333,-27.0667,58.87,95,100,12.71,PT,1713836234
528,thinadhoo,0.5333,72.9333,84.13,72,100,2.35,MV,1713836235
529,taoudenni,22.6783,-3.9836,81.77,12,0,8.39,ML,1713836235
530,vrangel',42.7297,133.0839,43.5,75,60,18.75,RU,1713836235
531,roma,43.2128,-75.4557,35.58,62,3,2.95,US,1713835954
532,tual,-5.6667,132.75,83.75,79,100,5.66,ID,1713836235
533,shenjiamen,29.9576,122.298,59.65,95,100,3.69,CN,1713836236
534,kuraymah,18.55,31.85,76.75,13,0,13.15,SD,1713836236
535,lensk,60.7253,114.9278,38.46,77,100,7.9,RU,1713836236
536,new norfolk,-42.7826,147.0587,66.97,32,100,4.09,AU,1713836236
537,badr hunayn,23.7829,38.7905,84.52,20,40,9.22,SA,1713836237
538,greymouth,-42.4667,171.2,56.35,74,97,3.47,NZ,1713836237
539,aginskoye,51.1,114.53,45.23,41,100,8.25,RU,1713836237
540,ujae,8.9322,165.7642,82.4,84,99,18.59,MH,1713836237
541,antalaha,-14.9003,50.2788,74.97,92,64,6.26,MG,1713836237
542,camoapa,12.3839,-85.5116,74.98,70,56,7.85,NI,1713836238
543,catio,11.2833,-15.25,74.98,71,30,2.15,GW,1713836238
544,zhenjiang,32.2092,119.4342,60.96,84,92,9.08,CN,1713836238
545,cooma,-36.2333,149.1333,70.9,24,0,11.86,AU,1713836238
546,puerto baquerizo moreno,-0.9,-89.6,75.25,90,20,11.77,EC,1713836239
547,vernal,40.4555,-109.5287,63.91,27,100,9.06,US,1713835990
548,martinsicuro,42.8811,13.9145,48.13,85,19,10.96,IT,1713836239
549,lexington,37.9887,-84.4777,45.97,71,100,6.93,US,1713835942
550,cabo san lucas,22.8909,-109.9124,70.52,65,0,16.2,MX,1713836049
551,emerald,-23.5333,148.1667,80.38,41,73,13.94,AU,1713836239
552,sungai penuh,-2.0833,101.3833,72.88,84,100,1.32,ID,1713836240
553,penzance,50.1186,-5.5371,50.04,88,96,10.69,GB,1713836240
554,pontes e lacerda,-15.2261,-59.3353,74.77,90,17,2.51,BR,1713836240
555,xilin hot,43.9667,116.0333,49.73,21,0,5.14,CN,1713836240
